0.96,0.57,2.1643
0.97,0.05,-0.34045
0.24,0.99,8.0198
0.17,0.01,2.7448
0.97,0.4,1.459
0.72,0.43,-0.74718
0.35,0.25,3.7386
0.2,0.78,6.7936
0.42,0.72,5.0364
0.08,0.58,4.347
0.84,0.39,-0.60991
0.73,0.77,1.0329
0.3,0.23,4.0428
0.43,0.71,4.8586
0.42,0.55,4.1957
0.21,0.61,5.9209
0.54,0.13,-0.23441
0.25,0.2,3.9241
0.56,0.65,2.0602
0.54,0.35,0.93704
0.6,0.21,-0.7553
0.99,0.73,3.47
0.36,0.53,5.0071
0.12,0.27,3.3525
0.29,0.44,5.0236
0.49,0.63,3.3883
0.62,0.41,-0.065382
0.98,0.84,3.7643
0.02,0.99,5.29
0.66,0.2,-1.5974
0.08,0.83,5.7092
0.74,0.51,-0.37982
1,0.8,3.9821
0.22,0.46,5.2961
0.97,0.14,0.19798
0.8,0.41,-0.77726
0.27,0.27,4.2778
0,0.08,0.36452
0.13,0.39,4.0811
0.12,0.29,3.481
0.15,0.92,7.008
0.64,0.71,1.3298
0.54,0.79,3.2011
0.48,0.9,4.803
0.87,0.91,2.366
0.4,0.57,4.6169
0.68,0.24,-1.4719
0.5,0.79,4.0275
0.37,0.95,6.9491
0.89,0.58,0.91643
0.26,0.83,7.1136
0.81,0.33,-1.0843
0.58,0.14,-0.76977
0.96,0.16,0.058973
0.95,0.01,-0.9345
0.74,1,2.0449
0.57,0.59,1.7389
0.11,0.28,3.4356
0.88,0.56,0.76603
0.08,0.68,4.8698
0.89,0.3,-0.45981
0.13,0.03,2.3815
0.02,0.61,3.4589
0.47,0.56,3.3787
0.95,0.07,-0.5256
0.33,0.37,4.517
0.2,0.54,5.6146
0.29,0.49,5.3165
0.37,0.69,5.6526
0.6,0.62,1.3843
0.16,0.28,3.955
0.31,0.95,7.5489
0.59,0.9,2.8051
0.75,0.09,-2.471
0.72,0.15,-2.1741
0.71,0.95,1.8182
0.48,0.11,0.88708
0.38,0.11,2.7226
0.58,0.51,1.0639
0.76,0.31,-1.4196
0.6,0.63,1.3408
0.02,0.28,1.6915
0.08,0.18,2.3944
0.47,0.57,3.3858
0.19,0.91,7.3304
0.2,0.98,7.7831
0.43,0.38,3.2593
0.68,0.52,-0.24423
0.92,0.62,1.672
0.76,0.81,1.0221
0.66,0.26,-1.2787
0.99,0.78,3.7661
0.25,0.09,3.5208
0.95,0.39,0.96821
0.1,0.8,5.7223
0.55,0.7,2.5997
0.85,0.64,0.69673
0.76,0.71,0.62424
0.06,0.77,4.8836
0.94,0.53,1.5397
0.9,0.94,2.9145
0.21,0.09,3.4087
0.39,0.02,2.0644
0.45,0.34,2.627
0.95,0.51,1.5267
0.47,0.18,1.4151
0.75,0.39,-1.0711
0.36,0.11,2.8696
0.09,0.3,3.0839
0.46,0.84,4.9729
0.84,0.54,0.10505
0.89,0.19,-1.0223
0.84,0.75,1.1689
0.45,0.57,3.749
0.26,0.43,5.1002
0.88,0.99,2.9354
0.86,0.42,-0.18312
0.58,0.37,0.39497
0.64,0.31,-0.74865
0.21,0.68,6.3609
0.4,0.51,4.3012
0.67,0.55,0.22263
0.67,0.83,1.5475
0.18,0.08,3.1179
0.73,0.81,1.0854
0.11,0.99,6.9256
0.47,0.45,2.7105
0.28,0.54,5.5632
0.97,0.03,-0.39706
0.67,0.23,-1.4147
0.22,0.3,4.3828
0.74,0.89,1.3967
0.49,0.23,1.3074
0.72,0.59,0.071627
0.12,0.8,6.1266
0.48,0.84,4.5713
0.38,0.81,6.036
0.02,0.74,4.07
0.44,0.06,1.3694
0.15,0.52,4.9533
0.66,0.46,-0.21575
0.73,0.23,-1.8532
0.89,0.06,-1.6427
0.13,0.86,6.5527
0.22,1,7.8769
0.17,0.25,3.8593
0.74,0.24,-1.6468
0.29,0.06,3.2758
0.17,0.7,6.0991
0.33,0.13,3.4525
0.11,0.69,5.3851
0.67,0.73,1.0707
0.78,0.43,-0.78352
0.42,0.75,5.2268
0.75,0.16,-2.2366
0.65,0.85,1.8231
0.76,0.89,1.5186
0.31,0.11,3.3531
0.38,0.27,3.5213
0.56,0.7,2.4524
0.68,0.79,1.1848
0.06,0.75,4.9565
0.85,0.39,-0.41508
0.9,0.23,-0.59366
0.4,0.91,6.3472
0.5,0.03,0.19672
0.57,0.81,2.8765
0.69,0.04,-2.7076
0.54,0.82,3.3225
0.62,0.28,-0.66182
0.51,0.17,0.71081
0.74,0.16,-2.1651
0.14,0.51,4.9035
0.93,0.37,0.51385
0.14,0.22,3.4569
0.27,0.38,4.7895
0.32,0.02,2.7606
0.96,0.1,-0.31422
0.59,0.78,2.349
0.07,0.99,6.2676
0.47,0.81,4.6
0.54,0,-0.66863
0.02,0.44,2.6258
0.12,0.32,3.6175
0.58,0.89,3.0078
0.07,0.47,3.6577
0.5,0.02,0.075185
0.97,0.81,3.5252
0.93,0.54,1.2891
0.63,0.31,-0.70517
0.95,0.8,3.1709
0.55,0.63,2.1863
0.53,0.29,0.91488
0.14,0.38,4.283
0.25,0.95,7.7171
0.88,0.48,0.30454
1,0.47,2.3002
0.52,0.27,0.99855
0.76,0.62,0.1696
0.57,0.08,-0.81834
0.85,0.72,1.2237
0.67,0.71,0.84098
0.18,0.21,3.8715
1,0.27,1.3608
0.39,0.92,6.6117
0.75,0.67,0.23359
0.68,0.54,-0.066679
0.13,0.37,4.1275
0.8,0.25,-1.6039
0.86,0.12,-1.7717
0.06,0.12,1.6944
0.7,0.42,-0.76278
0.89,0.87,2.428
0.33,0.38,4.547
0.13,0.49,4.6283
0.57,0.42,0.79671
0.78,0.79,1.0041
0.37,0.21,3.1894
0.77,0.98,1.9294
0.36,0.84,6.4435
0.54,0.53,1.8461
0.36,0.32,4.0261
0.94,0.79,2.8112
0.47,0.88,4.9336
0.33,0.14,3.3189
0.03,0.1,1.1455
0,0.44,2.1836
0.62,0.79,1.9288
0.7,0.06,-2.4991
0.9,0.65,1.6013
0.02,0.57,3.2016
0.14,0.62,5.3724
0.35,0.92,7.033
0.06,0.38,2.9814
0.21,0.92,7.6009
0.47,0.16,1.3952
0.66,0.12,-1.8778
0.67,0.78,1.2178
0.03,0.09,0.97044
0.9,0.15,-1.0013
0.58,0.46,0.83167
0.15,0.81,6.421
0.36,0.96,7.1318
0.34,0.34,4.2283
0.88,0.36,-0.2492
0.87,0.32,-0.5537
0.07,0.13,1.9229
0.12,0.23,3.2309
0.67,0.13,-1.9035
0.13,0.74,5.8327
0.45,0.83,5.0549
0.01,0.09,0.71509
0.63,0.41,-0.13424
0.34,0.35,4.256
0.18,0.71,6.2318
0.04,0.67,4.1705
0.37,0.94,6.9692
0.18,1,7.7849
0.02,0.91,4.9451
0.8,0.1,-2.4101
0.48,0.57,3.1945
0.94,0.87,3.2529
0.45,0.58,3.7856
0.27,0.89,7.4196
0.12,0.7,5.5102
0.88,0,-2.1044
0.86,0.06,-2.0458
0.62,0.27,-0.73362
0.85,0.73,1.2626
0.14,0.14,3.0525
0.5,0.92,4.6045
0.81,0.41,-0.67629
0.19,0.79,6.7275
0.19,0.53,5.4434
0.08,0.8,5.4032
0.76,0.32,-1.4291
0.41,0.96,6.339
0.69,0.46,-0.54469
0.75,0.87,1.3564
0.01,0.88,4.5696
0.66,0.25,-1.2533
0.08,0.85,5.6764
0.35,0.38,4.4415
0.63,1,2.8349
0.71,0.45,-0.68673
0.44,0.39,3.1471
0.86,0.61,0.77374
0.9,0.25,-0.61801
0.12,0.09,2.5364
0.26,0.03,3.1119
0.8,0.69,0.61964
0.25,0.85,7.3488
0.28,0.85,7.1422
0.83,0.77,1.2222
0.89,0.24,-0.7398
0.87,0.7,1.2712
0.35,0.11,2.9609
0.92,0.59,1.554
0,0.79,3.8955
0.16,0.78,6.4685
0.64,0.92,2.2378
0.89,0.9,2.5663
0.23,0.21,4.0561
0.18,0.04,2.9703
0.33,0.54,5.2805
0.82,0.34,-1.0565
0.42,0.28,2.9257
0.55,0.12,-0.32756
0.81,0.32,-1.139
0.64,0.94,2.2751
0.28,0.49,5.3148
0.05,0.8,4.8757
0.71,0.11,-2.3463
0.22,0.4,4.9637
0.2,0.1,3.408
0.17,0.2,3.6378
0.97,0.55,2.1858
0.49,0.13,0.83867
0.89,0.18,-0.87606
0.47,0.7,4.0565
0.49,0.99,5.0871
0.97,0.11,0.072009
0.71,0.53,-0.1871
0.02,0.1,0.88312
0.46,0.6,3.6865
0.95,0.7,2.6075
0.74,0.4,-0.99104
0.07,0.4,3.2642
0.97,0.51,1.9814
0.55,0.06,-0.64666
0.03,0.2,1.5268
0.55,0.42,1.1719
0.13,0.27,3.5472
0.72,0.62,0.13711
0.34,0.08,3.0728
0.06,0.6,4.0965
0.83,0.57,0.32375
1,0.35,1.7041
0.97,0.84,3.6957
0.32,0.89,7.0601
0.6,0.6,1.2317
0.96,0.48,1.6979
0.19,0.95,7.4129
0.39,0.07,2.2927
0.26,0.55,5.8043
0.42,0.03,1.5543
0.94,0.56,1.8585
0.15,0.85,6.7755
0.76,0.53,-0.30802
0.71,0.83,1.1878
0.8,0.51,-0.3362
0.64,0.68,1.1369
0,0.42,2.0086
0.12,0.1,2.5757
0.39,0.49,4.3779
0.31,0.6,5.8335
0.44,0.77,5.017
0.75,0.14,-2.3129
0.36,0.98,7.1881
0.56,0.51,1.3949
0.83,0.93,2.0878
0.45,0.9,5.502
0.65,0.46,-0.14094
0.4,0.44,4.0517
0.51,0.97,4.5696
0.02,0.93,5.1112
0.24,0.29,4.4792
0.34,0.48,4.9748
0.36,0.36,4.0935
0.71,0.41,-0.92666
0.57,0.02,-1.1335
0.06,0.87,5.4766
0.69,0.52,-0.23361
0.57,0.44,0.86971
0.44,0.92,5.7325
0.3,0.73,6.4944
0.2,0.06,3.2271
0.51,0.82,3.9329
0.92,0.08,-1.0586
0.16,0.98,7.3715
0.28,0.38,4.7711
0.91,0.91,2.9137
0.66,0.07,-2.1321
0.05,0.76,4.7697
0.68,0.55,0.1172
0.38,0.55,4.8724
0.83,0.49,-0.14036
0.31,0.42,4.8956
0.5,0.25,1.2807
0.82,0.35,-0.89978
0.86,0.58,0.6928
0.65,0.02,-2.3326
0.79,0.85,1.2953
0.57,0.21,-0.28159
0.83,0.83,1.5672
0.2,0.01,2.8241
0.06,0.04,1.2168
0.78,0.01,-2.9624
0.06,0.33,2.7718
0.6,0.7,1.715
0.21,0.59,5.8995
0.23,0.35,4.5996
0.67,0.31,-1.0665
0.16,0.68,5.9336
0.82,0.49,-0.23383
0.1,0.92,6.3875
0.49,0.56,2.9412
0.54,0.8,3.2853
0.63,0.66,1.2
0.7,0.83,1.2933
0.63,0.74,1.4647
0.1,0.24,2.9971
0.79,0.57,-0.036176
0.09,0.18,2.5129
0.62,0.39,-0.19321
0.92,1,3.4306
0.05,0.22,1.9972
0.36,0.25,3.5694
0.06,0.23,2.2402
0.19,0.34,4.5766
0.32,0.18,3.479
0.98,0.18,0.45686
0.68,0.49,-0.30001
0.17,0.8,6.6232
0.17,0.56,5.4113
0.25,0.8,7.0442
0.71,0.1,-2.3697
0.63,0.43,-0.045904
0.67,0.51,-0.0056199
0.55,0.41,1.109
0.74,0.57,-0.12441
0.49,0.88,4.6773
0.75,0.64,0.15806
0.95,0.13,-0.31015
0.72,0.06,-2.5007
0.77,0.78,1.0336
0.79,0.68,0.54802
0.43,0.23,2.5527
0.34,0.21,3.5999
0.16,0.94,7.2365
0.01,0.94,4.9216
0.24,0.05,3.2586
0.54,0.4,1.2337
0.94,0.48,1.3708
0.17,0.24,3.7693
0.7,0.63,0.32014
0.26,0.39,4.8219
0.45,0.63,3.9845
0.52,0.95,4.3693
1,0.86,4.2742
0.66,0.15,-1.8438
0.23,0.5,5.5232
0.28,0.01,2.954
0.39,0.39,3.999
0.37,0.78,5.9747
0.68,0.44,-0.57484
0.28,0.82,7.0258
0.89,0.05,-1.7064
0.34,0.28,3.9151
0.77,0.32,-1.3828
0.9,0.35,-0.058263
0.88,0.02,-1.9136
0.53,0.73,3.0531
0.29,0.99,7.8647
0.49,0.18,1.0645
0.62,0.81,1.9529
0.78,0.25,-1.7631
0.62,0.57,0.82683
0.77,0.24,-1.8635
0.68,0.45,-0.45278
0.47,0.37,2.5177
0.17,0.77,6.5415
0.35,0.91,6.9685
0,0.52,2.6689
0.49,0.51,2.6965
0.36,0.3,3.7671
0.1,0.99,6.6848
0.92,0.94,3.2396
0.38,0.39,4.0733
0.12,0.17,2.8812
0.1,0.4,3.7133
0.82,0.99,2.1996
0.47,0.33,2.1965
0.24,1,8.0353
0.72,0.09,-2.5173
0.43,0.83,5.449
0.54,0.86,3.4853
0.21,0.81,6.9394
0.59,0.89,2.8142
0.11,0.62,5.0311
0.32,0.64,5.9309
0.05,0.24,2.1228
0.99,0.82,3.903
0.35,0.06,2.7269
0.62,0.93,2.6517
0.91,0.44,0.58021
0.78,0.7,0.61327
0.34,0.89,6.9354
0.12,0.08,2.3882
0.94,0.01,-1.1167
0.41,0.11,2.1513
0.69,0.05,-2.5317
0.17,0,2.5812
0.6,0.89,2.7048
0.34,0.64,5.7401
0.04,0.72,4.3598
0.67,0.22,-1.6853
0.31,0.3,4.2876
0.36,0.31,3.9105
0.23,0.24,4.179
0.12,0.72,5.6806
0.83,0.17,-1.7677
0.22,0.56,5.7853
0.24,0.44,5.2141
0.46,0.99,5.6593
0.66,0.98,2.3753
0.17,0.72,6.1138
0.8,0.55,-0.14909
0.88,0.38,-0.21022
0.83,0.66,0.77115
0.1,0.14,2.4887
0.94,0.45,1.0726
0.17,0.75,6.344
0.79,0.43,-0.88017
0.69,0.24,-1.6841
0.12,0.07,2.4383
0.08,0.47,3.8234
0.25,0.02,3.0458
0.55,0.15,-0.091073
0.21,0.74,6.652
0.12,0.39,4.0159
0.29,0.4,4.8471
0.96,0.64,2.5701
0.31,0.84,7.0726
0.07,0.16,2.0973
0.28,0.84,7.1559
0.89,1,3.0946
0.94,0.2,-0.16924
0.35,0.2,3.4881
0.3,0.62,5.977
0.86,0.65,0.92498
0.95,0.64,2.2743
0.92,0.9,3.1042
0.06,0.28,2.2884
0.81,0.13,-2.1737
0.3,0.9,7.3589
0.41,0.33,3.1696
0.8,0.43,-0.74804
0.12,0.94,6.7785
0.06,0.96,5.9337
0.05,0.17,1.7154
0.82,0.16,-1.8273
0.89,0.98,2.9913
0.46,0.85,5.0215
0.79,0.14,-2.0748
0.7,0.15,-2.1436
0.62,0.55,0.67643
0.67,0.04,-2.4883
0.52,0.34,1.2563
0.77,0.41,-0.91697
0.99,0.88,4.2004
0.81,0.99,2.1281
0.42,0.12,2.1084
0.86,0.55,0.46338
0.75,0.45,-0.76609
0.19,0.62,5.9388
0.9,0.5,0.66969
0.51,0.45,2.1
0.26,0.82,7.0122
0.84,0.81,1.5155
0.52,0.66,2.8794
0.48,0.41,2.4748
0.58,0.68,1.9738
0.38,0.9,6.4831
0.93,0.06,-0.95539
0.45,0.04,1.2016
0.98,0.25,0.95062
0.17,0.99,7.614
0.97,0.77,3.2545
0.51,0.98,4.7925
0.06,0.32,2.703
0.23,0.47,5.3326
0.43,0.51,3.8834
0.02,0.98,5.3112
0.07,0.22,2.3869
0.76,1,2.0535
0.56,0.26,0.26785
0.28,0.19,3.9421
0.35,0.08,2.7766
0.68,0.37,-0.92922
0.29,0.53,5.5125
0.58,0.01,-1.4462
0.22,0.12,3.4961
0.39,0.53,4.5869
0.23,0.06,3.3361
0.72,0.27,-1.5942
0.65,0.29,-0.88364
0.46,0.53,3.5026
0.86,0.74,1.2669
0.54,0.78,3.1408
0.45,0.95,5.6112
0.71,0.03,-2.7328
0.94,0.51,1.3889
0.71,0.54,-0.24583
0.45,0.26,2.2043
0.7,0.59,0.048669
0.99,0.9,4.385
0.55,0.57,1.8415
0.8,0.08,-2.5255
0.94,0.05,-0.7987
0.57,0.54,1.487
0.8,0.76,0.944
0.46,0.36,2.4737
0.03,0.33,2.2194
0.49,0.45,2.4244
0.31,0.46,5.1123
0.51,0.77,3.584
0.46,0.7,4.3631
0.52,0,-0.35452
0.14,0.15,3.1021
0.79,0.36,-1.1324
0.79,0.46,-0.57272
0.23,0.23,4.1119
0.16,0.41,4.5773
0.42,0.5,3.9045
0.06,0.35,2.841
0.05,0.55,3.6596
0.21,0.97,7.7952
0.55,0.29,0.63244
0.95,0.82,3.2471
0.64,0.2,-1.3112
0.68,0.61,0.37422
0.66,0.62,0.59801
0.91,0.23,-0.41781
0.79,0,-2.9616
0.79,0.64,0.28974
0.38,0.86,6.3954
0.29,0.74,6.5503
0.69,0.06,-2.5001
0.85,0.65,0.84346
0.51,0.95,4.5785
0.11,0.54,4.5657
0.27,0.26,4.2827
0.68,0.43,-0.57556
0.34,0.99,7.4971
0.24,0.77,6.7673
0.03,0.96,5.2912
0.95,0.54,1.7804
0.05,0.07,1.2881
0.56,0.44,1.0744
0.58,0.33,0.33414
0.56,0.55,1.629
0.73,0.95,1.789
0.56,0.28,0.37351
0.6,0.76,1.9325
0.19,0.25,4.0756
0.24,0.53,5.6712
0.55,0.71,2.7024
0.21,0.2,3.8984
0.73,0.37,-1.117
0.24,0.75,6.7169
0.14,0.85,6.5707
0.45,0.68,4.3972
0.09,0.4,3.7064
0.67,0.92,1.9038
0.22,0.6,5.8913
0.21,0.3,4.4503
0.72,0.12,-2.2884
0.94,0.32,0.36923
0.9,0.75,1.8915
0.49,0.15,0.8701
0.24,0.66,6.2885
0.82,0.67,0.66812
0.94,0.97,3.7332
0.96,0.01,-0.74464
0.59,0.57,1.3763
0.16,1,7.5757
0.7,0.2,-1.9045
0.07,0.86,5.5941
0.24,0,3.0893
0.63,0.72,1.426
0.31,0.44,5.0973
0.09,0.85,5.8562
0.75,0.68,0.41639
0.54,0.18,0.095109
0.97,0.45,1.6939
0.8,0.71,0.72689
0.49,0.64,3.3904
0.15,0.27,3.7917
0.77,0.07,-2.5717
0.03,0.88,4.9189
0.48,0.99,5.3158
0.05,0.84,5.0481
0.66,0.3,-1.0514
0.86,0.72,1.3042
0.8,0.94,1.8594
0.63,0.19,-1.2131
0.9,0.74,2.035
0.48,0.43,2.5672
0.3,0.17,3.6872
0.27,0.75,6.6715
0.49,0.66,3.5985
0.98,0.37,1.4655
0.65,0.57,0.49016
0.39,0.37,3.775
0.2,0.61,5.9871
0.86,0.89,2.2052
0.17,0.38,4.4807
0.3,0.42,4.9003
0.37,0.39,4.104
0.37,0.85,6.5674
0.73,0.24,-1.8077
0.17,0.53,5.1794
0.46,0.93,5.3199
0.83,0.73,1.0254
0.69,0.48,-0.42821
0.77,0.13,-2.271
0.46,0.62,3.838
0.1,0.54,4.4706
0.86,0.87,2.0864
0.83,0.23,-1.5104
0.76,0.61,-0.0038597
0.64,0.13,-1.7632
0.22,0.15,3.757
0.04,0.62,3.7798
0.83,0.96,2.1633
0.78,0.84,1.2709
0.52,0.19,0.47718
0.8,0.85,1.4762
0.45,0.28,2.3628
0.58,0.88,2.9725
0.17,0.19,3.6147
0.48,0.65,3.5689
0.2,0.66,6.1072
0.08,1,6.4388
0.48,0.73,4.123
0.09,0.41,3.5517
0.98,0.29,1.1072
1,0.48,2.3747
0.86,0.43,-0.13986
0.96,0.66,2.4526
0.52,0.2,0.66314
0.38,0.15,2.7956
0.73,0.76,0.85306
0.22,0,3.0646
0.11,0.4,3.9451
0.28,0.39,4.8591
0.66,0.16,-1.7093
0.55,0.88,3.5087
0.34,0.15,3.2597
0.13,0.19,3.1716
0.8,0.92,1.7587
0.9,0.1,-1.2982
0.4,0.1,2.1716
0.1,0.3,3.303
0.33,0.87,6.9455
0.58,0.67,1.8794
0.98,0.95,4.378
0.4,0.37,3.5863
0.72,0.03,-2.8016
0.62,0.7,1.3936
0.06,0.69,4.5877
0.94,0.47,1.2799
0.79,0.38,-1.0369
0.98,0.34,1.3486
0.4,0.13,2.4249
0.47,0.58,3.5253
0.62,0.31,-0.44866
0.67,0.24,-1.4464
0.64,0.62,0.79104
0.42,0.34,3.2235
1,0.99,4.9368
0.53,0.4,1.4055
0.25,0.19,4.0171
0.18,0.65,6.018
0.16,0.22,3.596
0.56,0.88,3.4008
0.39,0.01,1.9154
0.48,0.03,0.53336
0.32,0.21,3.744
0.35,0.55,5.1255
0.01,1,5.0824
0.87,0.11,-1.575
0.5,0.21,1.0095
0.18,0.63,5.931
0.93,0.82,2.7648
0.08,0.6,4.5758
0.7,0.03,-2.6736
0.76,0.64,0.15046
0.18,0.03,2.8256
0.58,0.96,3.308
0.63,0.86,2.0944
0.86,0.69,1.2004
0.12,0.96,6.8595
0.71,0.15,-2.1473
0.2,0.19,3.9319
0.29,0.25,4.068
0.04,0.95,5.4644
0.2,0.85,7.1742
0.8,0.57,-8.7372e-05
0.06,0.9,5.5913
0.61,0.9,2.582
0.41,0.99,6.529
0.51,0.71,3.3817
0.41,0.74,5.3876
0.32,0.39,4.6929
0.54,0.58,2.1568
0.19,0.85,7.0278
0.12,0.75,5.8521
0.04,0.41,2.8772
0.39,0.5,4.4785
0.57,0.36,0.56172
0.88,0.85,2.2424
0.48,0.93,4.9209
0.89,0.08,-1.4978
0.3,0.25,4.1419
0.79,0.52,-0.33518
0.57,0.09,-0.81244
0.18,0.86,7.0367
0.6,0.92,2.8667
0.67,0.01,-2.521
0.76,0.36,-1.2506
0.83,0.11,-1.9993
0.33,0.32,4.2431
0.39,0.13,2.5178
0.91,0.97,3.2236
0.61,0.93,2.6838
0.27,0.79,6.8972
0.45,0.19,1.8127
0.75,0.65,0.34259
0.01,0.71,3.8045
0.37,0.09,2.6905
0.84,0.77,1.3642
0.71,0.9,1.6298
0.48,0.83,4.5009
0.3,0.98,7.6159
0.62,0.75,1.6841
0.03,0.62,3.6856
0.83,0.52,-0.019525
0.94,0.41,0.91668
0.76,0.88,1.2997
0.13,0.44,4.4697
0.11,0.38,3.7685
0.73,0,-2.9922
0.8,0.58,-0.072465
0.78,0.92,1.7534
0.67,0.27,-1.2793
0.04,0.15,1.6196
0.01,0.26,1.483
0.74,0.35,-1.4214
0.88,0.68,1.3514
0.63,0.97,2.5955
0.17,0.17,3.446
0.51,0.8,3.8747
0.47,0.13,1.143
0.52,0.81,3.6388
0.23,0.1,3.4399
0.8,0.5,-0.39646
0.76,0.04,-2.8564
0.55,0.82,3.2191
0.8,0.89,1.6325
0.16,0.92,7.1155
0,0.83,4.096
0.24,0.92,7.6775
0.12,0.21,3.219
0.72,0.66,0.45844
0.07,0.09,1.7727
0.37,0.99,7.0277
0.37,0.17,3.08
0.69,0.36,-1.0456
0.8,0.72,0.79139
0.29,0.2,3.8566
0.35,0.66,5.7047
0.26,0.02,3.0658
0.12,0.11,2.6502
0.06,0.54,3.8235
0.53,0.61,2.5149
0.12,0.99,7.0697
0.49,0.77,4.0957
0.9,0.78,2.1226
0.24,0.54,5.7509
0.75,0.77,0.83623
0.3,0.31,4.4886
0.95,0.36,0.89065
0,0.13,0.56248
0.28,0.18,3.9157
0.27,0.14,3.661
0.99,0.68,3.268
0.07,0.98,6.2009
0.16,0.05,2.7237
0.8,0.8,1.0766
0.24,0.93,7.5826
0.63,0.75,1.403
0.19,0.94,7.4569
0.05,0.03,1.0232
0.11,0.23,3.0797
0.35,0.95,7.1366
0.83,0.91,1.9283
0.64,0.88,2.07
0.67,0.7,0.90736
0.93,0.65,1.9993
0.5,0.88,4.4746
0.13,0.18,3.1236
0.61,0.09,-1.478
0.97,0.54,2.1482
0.21,0.12,3.4916
0.11,0.56,4.6656
0,0.51,2.4738
0.36,0.34,4.1066
0.61,0.47,0.46212
0.94,0.62,1.9279
0.87,0.13,-1.5748
0.36,0.97,7.1108
0.54,0.34,0.83811
0.96,0.13,-0.061534
0.05,0.93,5.5036
0.45,0.79,4.9437
0.2,0.6,5.9213
0.99,0.74,3.6123
0.69,0.74,0.9322
0.01,0.65,3.4264
0.79,1,2.0639
0.08,0.87,5.8067
0.64,0.32,-0.70196
0.26,0.68,6.3806
0.53,0.45,1.6366
0.81,0.52,-0.17627
0.38,0.74,5.7627
0.94,0.37,0.77055
0.02,0.16,1.1506
0.35,0.12,3.0628
0.09,0.58,4.4542
0.51,0.9,4.2736
0.37,0.49,4.6301
0.74,0.52,-0.35373
0.64,0.72,1.3074
0.27,0.36,4.7323
0.31,0.12,3.3678
0.49,0.39,2.1274
0.47,0.22,1.6918
0.87,0.36,-0.30877
0.47,0.08,0.93681
0.31,0.2,3.6946
0.36,0.18,3.2385
0.93,0.24,-0.13697
0.62,0.4,-0.11486
0.58,0.2,-0.51228
0.04,0.43,2.9196
0.38,0.5,4.5415
0.71,0.36,-1.1703
0.1,0.9,6.2455
0.7,0.39,-0.91033
0.94,0.88,3.3546
0.35,0.1,2.9831
0.22,0.58,5.9226
0.22,0.08,3.319
1,0.54,2.7098
0.78,0.89,1.508
0.73,0.55,-0.30157
0.98,0.41,1.7243
1,0.71,3.4729
0.14,0.95,7.0174
0.65,0.58,0.43854
0.52,0.17,0.45468
0.73,0.18,-2.1249
0.82,0.14,-2.117
0.76,0.82,1.0687
0.19,0.54,5.4386
0.22,0.14,3.6452
0.39,0.06,2.2586
0.56,0.99,3.8996
0.06,0.92,5.7273
0.22,0.25,4.1496
0.54,0.5,1.8289
0.64,0.86,1.9139
0.86,0.07,-2.0103
0.4,0.85,6.0016
0.7,0.11,-2.3584
0.46,0.83,4.8766
0.77,0.61,0.11969
0.19,0.41,4.8184
0.41,0.37,3.4479
0.76,0.01,-2.9696
0.75,0.93,1.593
0.49,0.35,1.9433
0.02,0.3,1.907
0.68,0.26,-1.4896
0.63,0.51,0.32367
0.47,0.91,5.1499
0.99,0.46,2.1528
0.59,0.34,0.01607
0.29,0.75,6.5908
0.72,0.02,-2.8759
0.18,0.82,6.8593
0.81,0.3,-1.2938
0.29,0.01,2.996
0.87,0.83,2.1278
0.66,0.35,-0.72745
0.74,0.36,-1.1331
0.17,0.89,7.1228
0.49,0.72,3.6966
0.11,0.9,6.3942
0.15,0.48,4.8194
0.52,0.67,2.9229
0.15,0.38,4.3891
0.86,0.76,1.5298
0.34,0.31,4.1355
0.83,0.58,0.2161
0.82,0.96,2.0552
0.7,0.62,0.2767
0.11,0.39,3.8915
0.58,0.82,2.6895
0.73,0.86,1.3831
0.12,0.6,5.0468
0.9,0.54,0.9757
0.52,0.5,2.1367
0.73,0.02,-2.7979
0.39,0.12,2.5575
0.56,0.8,2.9334
0.23,0.13,3.525
0.04,0.22,1.8165
0.81,0.45,-0.48216
0.42,0.11,1.9675
0.89,0.89,2.5447
0.43,0.61,4.3696
0.92,0.4,0.63559
0.18,0.34,4.5017
0.06,0.59,4.0818
0.07,0,1.1815
0.77,0.05,-2.7509
0.99,0.95,4.5358
0.78,0.19,-1.9851
1,0.6,2.8813
0.37,0.51,4.7687
0.57,0.31,0.27213
0.61,0.12,-1.3599
0.81,0.31,-1.3044
0.29,0.22,3.9421
0.86,0.16,-1.5206
0.32,0.62,5.7139
0.37,0.92,6.7449
0.17,0.78,6.6037
0.96,0.77,3.1116
0.55,0.03,-0.85596
0.6,0.13,-1.0864
0.44,0.62,4.2231
0.32,0.3,4.1975
0.21,0.64,6.0811
0.23,0.18,3.7607
0.92,0.78,2.4495
0.75,0.42,-0.87908
0.16,0.6,5.6351
0.26,0.76,6.8004
0.6,0.12,-1.2081
0.78,0,-2.8719
0.46,0.21,1.7984
0.7,0.19,-1.878
0.64,0.43,-0.14722
0.85,0.75,1.3399
0.47,0.74,4.307
0.98,0.35,1.3731
0.79,0.39,-0.92556
0.24,0.78,6.888
0.27,0.68,6.3167
0.87,0.26,-0.93961
0.19,0.24,4.0239
0.68,0.04,-2.4645
0.87,0.12,-1.5446
0.34,0.74,6.184
0.59,0.19,-0.53866
0.68,0.31,-1.261
0.93,0.62,1.8754
0.41,0.35,3.4123
